1	0.000000
1	0.000000
1	0.017690
2	0.017690
2	0.034307
3	0.034307
3	0.051193
4	0.051193
4	0.066738
5	0.066738
5	0.085768
6	0.085768
6	0.105870
7	0.105870
7	0.121683
8	0.121683
8	0.136157
9	0.136157
9	0.155186
10	0.155186
10	0.171804
11	0.171804
11	0.188689
12	0.188689
12	0.205039
13	0.205039
13	0.223265
14	0.223265
14	0.239078
15	0.239078
15	0.255696
16	0.255696
16	0.271777
17	0.271777
17	0.287858
18	0.287858
18	0.304476
19	0.304476
19	0.320021
20	0.320021
20	0.335567
21	0.335567
21	0.352988
22	0.352988
22	0.369606
23	0.369606
23	0.387832
24	0.387832
24	0.402573
25	0.402573
25	0.421335
26	0.421335
26	0.439560
27	0.439560
27	0.454034
28	0.454034
28	0.465291
29	0.465291
29	0.479496
30	0.479496
30	0.494774
31	0.494774
31	0.506835
32	0.506835
32	0.518628
33	0.518628
33	0.533905
34	0.533905
34	0.547038
35	0.547038
35	0.564192
36	0.564192
36	0.581614
37	0.581614
37	0.600375
38	0.600375
38	0.615921
39	0.615921
39	0.631466
40	0.631466
40	0.648084
41	0.648084
41	0.666309
42	0.666309
42	0.680783
43	0.680783
43	0.696060
44	0.696060
44	0.711605
45	0.711605
45	0.729027
46	0.729027
46	0.745377
47	0.745377
47	0.761190
48	0.761190
48	0.775663
49	0.775663
49	0.792281
50	0.792281
50	0.807022
51	0.807022
51	0.825248
52	0.825248
52	0.839185
53	0.839185
53	0.850978
54	0.850978
54	0.866256
55	0.866256
55	0.883141
56	0.883141
56	0.900295
57	0.900295
57	0.915304
58	0.915304
58	0.929241
59	0.929241
59	0.945859
60	0.945859
60	0.961940
61	0.961940
61	0.978290
62	0.978290
62	0.992763
63	0.992763
63	1.009381
64	1.009381
64	1.025730
65	1.025730
65	1.041008
66	1.041008
66	1.055749
67	1.055749
67	1.073171
68	1.073171
68	1.087376
69	1.087376
69	1.102385
70	1.102385
70	1.116323
71	1.116323
71	1.133208
72	1.133208
72	1.149022
73	1.149022
73	1.162155
74	1.162155
74	1.175824
75	1.175824
75	1.189493
76	1.189493
76	1.202091
77	1.202091
77	1.218708
78	1.218708
78	1.234522
79	1.234522
79	1.249531
80	1.249531
80	1.261592
81	1.261592
81	1.275261
82	1.275261
82	1.290271
83	1.290271
83	1.304744
84	1.304744
84	1.317877
85	1.317877
85	1.335299
86	1.335299
86	1.348968
87	1.348968
87	1.364246
88	1.364246
88	1.380595
89	1.380595
89	1.393460
90	1.393460
90	1.408738
91	1.408738
91	1.424015
92	1.424015
92	1.436612
93	1.436612
93	1.451890
94	1.451890
94	1.466095
95	1.466095
95	1.482176
96	1.482176
96	1.497454
97	1.497454
97	1.512195
98	1.512195
98	1.527741
99	1.527741
99	1.541946
100	1.541946
100	1.562048
101	1.562048
101	1.578665
102	1.578665
102	1.596623
103	1.596623
103	1.609756
104	1.609756
104	1.626374
105	1.626374
105	1.644867
106	1.644867
106	1.661485
107	1.661485
107	1.674618
108	1.674618
108	1.687215
109	1.687215
109	1.698740
110	1.698740
110	1.713482
111	1.713482
111	1.728759
112	1.728759
112	1.744841
113	1.744841
113	1.759314
114	1.759314
114	1.775395
115	1.775395
115	1.790405
116	1.790405
116	1.805950
117	1.805950
117	1.818011
118	1.818011
118	1.837041
119	1.837041
119	1.851246
120	1.851246
120	1.864648
121	1.864648
121	1.879925
122	1.879925
122	1.895202
123	1.895202
123	1.905119
124	1.905119
124	1.918252
125	1.918252
125	1.931654
126	1.931654
126	1.945323
127	1.945323
127	1.958456
128	1.958456
128	1.974270
129	1.974270
129	1.993567
130	1.993567
130	2.009649
131	2.009649
131	2.021710
132	2.021710
132	2.034575
133	2.034575
133	2.053069
134	2.053069
134	2.065398
135	2.065398
135	2.078799
136	2.078799
136	2.094613
137	2.094613
137	2.104530
138	2.104530
138	2.120075
139	2.120075
139	2.132404
140	2.132404
140	2.145001
141	2.145001
141	2.163495
142	2.163495
142	2.177968
143	2.177968
143	2.193782
144	2.193782
144	2.205843
145	2.205843
145	2.216832
146	2.216832
146	2.232645
147	2.232645
147	2.247387
148	2.247387
148	2.259984
149	2.259984
149	2.273921
150	2.273921
150	2.292683
151	2.292683
151	2.307692
152	2.307692
152	2.323774
153	2.323774
153	2.337711
154	2.337711
154	2.350844
155	2.350844
155	2.363173
156	2.363173
156	2.374698
157	2.374698
157	2.389708
158	2.389708
158	2.403377
159	2.403377
159	2.417850
160	2.417850
160	2.433128
161	2.433128
161	2.447601
162	2.447601
162	2.464755
163	2.464755
163	2.476280
164	2.476280
164	2.489681
165	2.489681
