1	0.000000
1	0.000000
1	0.281331
2	0.281331
2	0.407072
3	0.407072
3	0.503972
4	0.503972
4	0.599133
5	0.599133
5	0.695309
6	0.695309
6	0.779437
7	0.779437
7	0.839609
8	0.839609
8	0.893384
9	0.893384
9	0.960653
10	0.960653
10	1.022410
11	1.022410
11	1.077684
12	1.077684
12	1.126591
13	1.126591
13	1.192931
14	1.192931
14	1.244420
15	1.244420
15	1.290116
16	1.290116
16	1.339024
17	1.339024
17	1.383078
18	1.383078
18	1.434043
19	1.434043
19	1.471108
20	1.471108
20	1.515162
21	1.515162
21	1.559650
22	1.559650
22	1.604024
23	1.604024
23	1.655032
24	1.655032
24	1.697196
25	1.697196
25	1.746376
26	1.746376
26	1.797157
27	1.797157
27	1.831132
28	1.831132
28	1.851463
29	1.851463
29	1.893589
30	1.893589
30	1.937190
31	1.937190
31	1.964014
32	1.964014
32	1.996583
33	1.996583
33	2.028812
34	2.028812
34	2.057653
35	2.057653
35	2.097657
36	2.097657
36	2.137470
37	2.137470
37	2.181949
38	2.181949
38	2.217519
39	2.217519
39	2.250260
40	2.250260
40	2.291417
41	2.291417
41	2.323488
42	2.323488
42	2.359576
43	2.359576
43	2.397221
44	2.397221
44	2.433549
45	2.433549
45	2.480405
46	2.480405
46	2.523805
47	2.523805
47	2.559435
48	2.559435
48	2.592004
49	2.592004
49	2.624135
50	2.624135
50	2.654331
51	2.654331
51	2.701066
52	2.701066
52	2.728514
53	2.728514
53	2.752083
54	2.752083
54	2.793438
55	2.793438
55	2.824399
56	2.824399
56	2.862388
57	2.862388
57	2.894352
58	2.894352
58	2.923960
59	2.923960
59	2.960297
60	2.960297
60	2.993214
61	2.993214
61	3.036474
62	3.036474
62	3.074658
63	3.074658
63	3.113269
64	3.113269
64	3.147595
65	3.147595
65	3.181785
66	3.181785
66	3.207436
67	3.207436
67	3.253226
68	3.253226
68	3.283719
69	3.283719
69	3.313172
70	3.313172
70	3.337421
71	3.337421
71	3.367608
72	3.367608
72	3.393559
73	3.393559
73	3.414262
74	3.414262
74	3.441165
75	3.441165
75	3.471425
76	3.471425
76	3.495410
77	3.495410
77	3.532485
78	3.532485
78	3.569575
79	3.569575
79	3.593038
80	3.593038
80	3.617418
81	3.617418
81	3.639179
82	3.639179
82	3.668731
83	3.668731
83	3.696211
84	3.696211
84	3.721974
85	3.721974
85	3.754188
86	3.754188
86	3.776286
87	3.776286
87	3.805293
88	3.805293
88	3.839053
89	3.839053
89	3.867317
90	3.867317
90	3.895405
91	3.895405
91	3.926912
92	3.926912
92	3.963924
93	3.963924
93	3.994502
94	3.994502
94	4.020139
95	4.020139
95	4.056104
96	4.056104
96	4.087815
97	4.087815
97	4.113186
98	4.113186
98	4.143873
99	4.143873
99	4.179364
100	4.179364
100	4.220963
101	4.220963
101	4.251912
102	4.251912
102	4.285117
103	4.285117
103	4.308576
104	4.308576
104	4.336563
105	4.336563
105	4.371479
106	4.371479
106	4.402412
107	4.402412
107	4.427164
108	4.427164
108	4.455489
109	4.455489
109	4.481577
110	4.481577
110	4.511174
111	4.511174
111	4.543413
112	4.543413
112	4.579532
113	4.579532
113	4.603214
114	4.603214
114	4.635444
115	4.635444
115	4.663975
116	4.663975
116	4.691697
117	4.691697
117	4.711164
118	4.711164
118	4.733433
119	4.733433
119	4.758633
120	4.758633
120	4.789352
121	4.789352
121	4.807846
122	4.807846
122	4.834784
123	4.834784
123	4.848781
124	4.848781
124	4.871305
125	4.871305
125	4.893679
126	4.893679
126	4.914809
127	4.914809
127	4.933301
128	4.933301
128	4.973694
129	4.973694
129	5.014418
130	5.014418
130	5.043922
131	5.043922
131	5.066492
132	5.066492
132	5.096439
133	5.096439
133	5.121046
134	5.121046
134	5.137312
135	5.137312
135	5.165127
136	5.165127
136	5.198047
137	5.198047
137	5.214458
138	5.214458
138	5.243929
139	5.243929
139	5.259411
140	5.259411
140	5.272002
141	5.272002
141	5.296612
142	5.296612
142	5.326371
143	5.326371
143	5.351546
144	5.351546
144	5.374625
145	5.374625
145	5.397715
146	5.397715
146	5.433433
147	5.433433
147	5.461311
148	5.461311
148	5.481098
149	5.481098
149	5.504712
150	5.504712
150	5.534462
151	5.534462
151	5.555811
152	5.555811
152	5.589686
153	5.589686
153	5.614700
154	5.614700
154	5.641099
155	5.641099
155	5.661752
156	5.661752
156	5.676408
157	5.676408
157	5.701661
158	5.701661
158	5.725116
159	5.725116
159	5.754347
160	5.754347
160	5.774200
161	5.774200
161	5.808898
162	5.808898
162	5.836499
163	5.836499
163	5.866817
164	5.866817
164	5.886173
165	5.886173
