gene	P1_1	P1_2	P1_3	P1_4	P1_5	P1_6	P2_1	P2_2	P2_3	P2_4	P2_5	P2_6	HYB_1_P1	HYB_2_P1	HYB_3_P1	HYB_4_P1	HYB_5_P1	HYB_6_P1	HYB_1_P2	HYB_2_P2	HYB_3_P2	HYB_4_P2	HYB_5_P2	HYB_6_P2
CG10230	644.103721380517	620.481557532407	635.289581424103	629.242200000176	621.113826874752	647.798211739602	665.291434893869	657.461442113992	641.31034279009	634.397073629175	674.83442439641	652.620739125459	629.795388911374	793.56630633595	594.951254772584	662.126371547484	592.556610472835	621.081287740271	743.028314610182	804.123711340206	711.266450544661	802.558917095954	677.488264356569	723.336900387684
CG10236	1211.81677866904	1113.87412723583	1180.49524869224	1036.96996493718	1119.28689098096	1048.67606363053	1456.32875989608	1336.54343987299	1386.92134962774	1474.7231522962	1460.89319093387	1327.5428253258	1222.40584187086	890.342685157407	1305.27857063424	733.661785985026	1187.69704337506	1031.21039949131	1262.34003306412	927.835051546392	1226.90954727238	623.649122400376	1037.76568723382	881.160782470775
CG10279	1746.92406469879	1619.4369139841	1565.82671666159	1659.50495495138	1757.32972663267	1601.15791723951	1641.70143756939	1540.62838179477	1663.58743031728	1841.3946590982	1730.03407429302	1501.54234645951	1736.73221914218	1316.15875197182	1578.6595989176	1653.45126166773	1548.57090934616	1492.69960159602	1753.58084781785	1721.64948453608	1632.20100851363	1773.52482717459	1611.98677253945	1535.19594389916
CG10305	3459.37917120974	3218.32411722034	3589.25001924183	3828.93437436293	3867.53888864509	4348.07337398334	4563.4140282525	4967.65024361616	4398.74584572414	5111.25435054046	4088.43062012747	4456.10322925956	3106.31212330681	2942.0019161723	3272.69525892427	4422.65157032101	3594.95827342095	3894.84860799123	3623.27316094112	3484.53608247423	3967.14129573887	5013.82023839187	4153.84123805771	4704.12624178023
CG10306	421.825520742115	393.237668776969	447.20228813142	431.556010939812	407.282366497919	394.994126080399	344.434394644592	358.704673201207	339.18118918753	328.986320277292	322.660715320085	352.900437228938	447.002072179483	367.750239521538	410.534900100085	511.596873868486	393.171646338444	400.859241784766	328.769826670676	329.896907216495	351.118840184247	442.928499823263	326.009390367071	333.514618741627
CG10334	699.440373173984	748.568104135559	627.865083004655	688.724562244232	611.745346289449	630.931531082743	500.420804520838	535.927712654953	553.985060684542	671.903657374143	560.526635146496	632.525019783255	504.540867810293	754.855754807367	520.350669088483	561.434342694641	459.059118287821	573.980326830561	518.035768285748	371.134020618557	533.199038736935	516.085946237244	437.148955264936	565.783728222402
CG10341	179.238582576817	182.952279182385	181.652727995828	161.326050715333	162.715715428951	211.029632404424	158.720016182949	150.033552809272	187.382100667606	153.598390574631	166.726390100549	168.607986676048	155.393890241029	212.908033407206	175.149201171368	163.073622485581	176.130562269905	181.889880959837	173.529222874044	247.422680412371	165.527453229716	172.752979898362	181.527955999846	179.209965590062
CG10354	253.766059739735	281.511086070169	249.215663612806	223.98551242643	239.471512505031	243.78237274972	318.80683551925	301.049858147862	351.259826338578	306.482370030311	305.70175622135	316.385044765666	297.088067236627	290.329136464372	284.038254809653	202.740179306398	394.463557553137	319.935782349466	293.043221961314	268.041237113402	273.872695343713	207.158709647512	373.243705448663	340.282366686871
CG10360	258.796664448232	296.474467682687	283.368356342266	271.465498906107	253.442053728729	289.675434071872	437.03530828416	425.040468930197	414.754283794762	431.861521406347	418.467821916834	416.373501980531	280.64841134211	212.908033407206	286.818400859992	276.309776145007	335.466278748793	346.993781169938	399.797719366669	371.134020618557	420.841009877976	378.100861664339	410.290227081285	445.317814797058
CG10363	238.115289535522	215.472695220257	239.811298948171	253.285429733591	243.744854526398	227.30794048023	336.746126906989	336.756533379763	331.18317269562	373.279809652301	352.393955298386	372.50601707499	263.425914690711	309.684412228663	265.503947807392	207.486604908889	240.295485933025	245.776822619284	330.471093561598	371.134020618557	357.138020301691	294.44061353746	337.586428377265	351.92289315269
CG10370	584.481739650183	568.408989520845	542.235867900354	558.639989621475	541.399562245418	611.515235907986	525.023261281166	518.893335480102	528.358762945157	512.411375068159	552.157278708159	523.714051637666	548.771370574112	483.881894107286	532.397968639953	591.269017910298	551.215451602637	582.248048692372	573.326942240713	453.60824742268	520.157481815806	631.978930655433	576.073411387267	554.955331510012
CG10373	402.075739293942	401.816674234813	413.297078682607	403.844643366172	407.611085114947	505.215922931037	301.550945708187	306.618789147333	301.313029470732	262.367483435039	285.439103791693	282.075280035074	475.184339427227	367.750239521538	388.293731697372	404.80229781244	354.414309897633	378.310909434373	292.192588515853	329.896907216495	286.914252264842	265.829533009219	257.010243826313	233.893368987634
CG10377	1684.13466518904	1817.352574779	1664.57254564025	1626.67492712528	1480.21993247791	1801.00847060393	1696.71526449179	1559.79205611648	1727.4083374262	1801.56623921663	1728.49235073858	1652.75038102219	1568.4214564126	1364.54694138255	1662.99069577788	913.347898079325	2008.92193884867	1989.01345033078	1618.33012998955	1247.42268041237	1593.57793609336	873.181204475787	1980.13658126363	1909.04634039444
CG10392	303.513150745983	307.2481024437	267.776909661426	263.346244712556	260.838222611863	371.263098644586	277.973591312873	255.024281358118	300.66013016527	320.234784070132	298.433630893321	288.202023736966	283.388353991196	193.552757642915	246.506283130074	316.993424166358	364.749599615183	312.419671566002	307.929307256882	309.278350515464	264.342326824426	312.911057929108	436.22279222412	361.397740276032
CG10417	502.874152156788	516.535933264116	524.664554974327	503.393760000141	490.119457989021	537.772539082649	588.067056729507	557.056892035298	580.753932208486	653.686173840872	613.385728441254	515.381680203094	515.109218028196	454.848980460849	475.868332283056	479.388985851583	501.692188372713	480.279479063372	570.77504190433	515.463917525773	517.147891757084	514.999449508324	546.899275601578	545.75119430448
CG10423	2406.49223759062	2305.75735061158	2290.21027911907	2417.59618889268	2400.96077877385	2290.14220965284	2418.89988064391	2429.36425247502	2559.69172706393	2504.36817748544	2485.91910840805	2495.0551051582	2495.69633293904	2477.47529782931	2416.4102754198	3254.01378090771	2526.54769886928	2600.57433107867	2150.82666684814	2494.84536082474	2047.52443661728	2862.55671512925	2421.91635173264	2520.30933480888
