P1_1.x	P1_2.x	P1_3.x	P1_4.x	P1_5.x	P1_6.x	P2_1.x	P2_2.x	P2_3.x	P2_4.x	P2_5.x	P2_6.x	HYB_1_P1.x	HYB_2_P1.x	HYB_3_P1.x	HYB_4_P1.x	HYB_5_P1.x	HYB_6_P1.x	HYB_1_P2.x	HYB_2_P2.x	HYB_3_P2.x	HYB_4_P2.x	HYB_5_P2.x	HYB_6_P2.x	chrom.x	pos_start.x	pos_end.x	P_est.mean.x	P_p_value.x	H_est.mean.x	H_p_value.x	H_P_est.x	H_P_p_value.x	P_qvalue.x	H_qvalue.x	P_H_qvalue.x	Direction_parent.x	Direction_hybrid.x	Regulatory_class.x	Direction.x	trans_reg_diff.x	perc_cis.x	P1_1.y	P1_2.y	P1_3.y	P1_4.y	P1_5.y	P1_6.y	P2_1.y	P2_2.y	P2_3.y	P2_4.y	P2_5.y	P2_6.y	HYB_1_P1.y	HYB_2_P1.y	HYB_3_P1.y	HYB_4_P1.y	HYB_5_P1.y	HYB_6_P1.y	HYB_1_P2.y	HYB_2_P2.y	HYB_3_P2.y	HYB_4_P2.y	HYB_5_P2.y	HYB_6_P2.y	chrom.y	pos_start.y	pos_end.y	P_est.mean.y	P_p_value.y	H_est.mean.y	H_p_value.y	H_P_est.y	H_P_p_value.y	P_qvalue.y	H_qvalue.y	P_H_qvalue.y	Direction_parent.y	Direction_hybrid.y	P_H_ratio	Regulatory_class.y	Direction.y	trans_reg_diff.y	perc_cis.y	Gene	perc_cis_diff
56.0226331437901	111.33563798104	84.1028746362551	122.498621890504	28.5163309462788	125.301070628037	245.958205399494	26.3912697679608	102.64749059472	65.128123300563	137.86871928444	54.3023540784998	50.5773190227619	52.2451538538148	130.476057643422	67.6929672648093	202.090423339019	154.150997324838	117.355263722103	79.6328579020897	118.324075991362	93.7442271477767	194.841000001948	219.556555098311	0	0	0	-0.180548333029886	0.00212264948708496	-0.225422984415541	1.48135692168427e-05	0.0449445667717989	0.570541607284951	0.0305202014731263	0.000287086909760379	0.656167213977016	Ambig	Ambig	Cis	NA	0.044874651385655	83.3980599746495	20.2642402155896	31.7125201323117	30.0705462260378	34.1493641049517	16.7194844874079	35.7882054004402	45.2703136465442	57.7654402207923	62.7060898470911	65.3218248315606	40.3869993920607	29.3425454254697	93.4615610660925	84.7236244766551	85.7882269956486	62.6317398817279	47.403429732948	49.7706649472264	124.874452049954	92.1397145204512	52.4172201051489	59.1716957999709	29.7949518343816	39.6346340507679	0	0	0	-0.578182103232146	0	0.0626177227793516	0.371390235809303	-0.641311711906605	3.90560017660135e-08	0	1	9.8062775568171e-07	P2	Ambig	9.23352171827628	Trans	NA	-0.640799826011498	8.90192786446533	CG10067	-3.22782410847628
41.3500387489879	72.3681646876757	50.461724781753	57.4993531322773	52.2799400681778	73.7884082587328	81.3084976527253	69.5769839337147	105.091478466023	49.9315611970983	48.7843160544942	13.5755885196249	80.080755119373	88.1636971283125	121.477708840428	121.283233016117	135.400583637143	99.5558524389578	106.071103748824	109.062392344166	106.946760992193	77.2011282393456	58.4523000005845	77.141492331839	0	0	0	-0.0572335274229562	0.442470379730313	0.188630744051222	0.00122718720694661	-0.246044131780029	0.00935440356099271	1	0.0193337544529746	0.0194724319024746	Ambig	Ambig	Compensatory	Opposing	-0.245864271474178	43.4137878021744	50.9344416229685	60.1950613622583	55.4312478624551	64.258154594432	54.641213795804	44.5170359859134	39.0040837915141	45.0521061551051	38.3068330972502	39.8303809948541	43.6704952775941	45.1141635916596	64.2189867447998	28.241208158885	63.3198818301216	61.3587370386033	67.6288930856725	59.0562367657388	50.7104373806918	46.0698572602256	56.9101246855903	49.770585252312	58.550544883843	52.7099772427738	0	0	0	0.273547588561485	0.00102619145080963	0.0883413207332334	0.258734987488756	0.185226250328325	0.106071015336393	0.0226871741949698	1	0.265641087765332	P1	Ambig	3.09648515882532	Conserved/Ambiguous	NA	0.185206267828252	32.2946808625867	CG10068	-0.426856738013225
580.23441470354	576.16192655188	617.315099830112	663.742532896505	566.762077557291	717.000570815988	687.056805165529	656.182934685206	701.42451906392	801.075916596925	702.069939740764	721.649705516905	535.27662632423	581.22733662369	607.388544202139	558.466979934676	592.124940383325	475.29890841825	726.699902279175	758.24329915468	714.495381947842	700.32452045692	771.570360007716	631.966841026219	0	0	0	-0.137416808619877	0	-0.250461217311146	0	0.11303018319718	0.000447937908898324	0	0	0.00127895785185448	P2	P2	Cis_&_Trans	NA	0.113044408691269	68.9016068514665	40.391559889182	42.4301773992504	38.5844960611207	47.9655190481764	41.4352441644456	45.2444385347029	13.2997531616966	15.4288034777757	18.1774462786315	18.1892073209833	13.7906827192403	13.2041454414613	40.1368667154999	56.4824163177701	39.1493893035698	49.6471108818574	52.7758184360155	45.6850133470809	18.6994737841301	23.0349286301128	12.7298963112505	16.8666983355057	16.2832876304179	14.3011566162565	0	0	0	1.02258760369167	9.33991774336517e-12	1.02436664681582	1.03655355798969e-11	-0.00199869080669377	0.987542920264174	9.4192524804694e-10	1.08242764768538e-09	0.99325243952236	P1	P1	0.998263275039577	Cis	NA	-0.00177904312415	99.8266286023913	CG10069	0.534887075269862
130.71947733551	172.570238870611	166.523691779785	149.998312518984	74.8553687339818	133.654475336573	247.990917840812	278.307935734859	231.364185150004	232.290306438675	275.73743856888	241.502574717538	233.920100480274	106.122968765561	218.20995847262	157.950256951222	260.696646107334	141.305080881101	212.142207497647	431.056122122181	370.900468972924	325.347611865813	288.364680002884	305.598988853054	0	0	0	-0.598555386046073	0	-0.547506478390406	0	-0.0509973077376724	0.372079462945682	0	0	0.465768536349271	P2	Ambig	Ambiguous	NA	-0.0510489076556669	91.4713142934215	11.0905639017754	12.0390122724517	10.6877242610616	11.600356508934	11.0251673069139	12.6568043489362	10.3584615970906	12.7133340656872	12.1996283749204	8.23161207226984	10.5071868337069	10.0864999900052	9.17414096354282	14.1206040794425	7.82987786071396	17.5674392351188	12.3248917305665	9.84270612762313	16.4808921487248	15.3566190867419	14.6019398864343	12.7191495644797	14.5510229888841	10.4194141061297	0	0	0	0.0749264529729811	0.668652790255691	-0.171446222035974	0.286293135202174	0.247338047206137	0.297659011454214	1	1	0.51251221095563	Ambig	P2	0.437025978660874	Conserved/Ambiguous	NA	0.246372675008955	41.0336208459087	CG10075	-1.15651291575333
252.101849147055	473.176461419418	410.422028224925	408.745401614232	251.894256692129	342.489593049967	610.830088616099	654.983331513935	602.035678964271	524.281392569532	687.22253920244	667.347351438405	410.94071705994	390.205992845679	499.408358566203	437.18374691856	731.567332487248	269.764245318466	609.344638557072	1454.16523125555	812.340290940699	887.812974752474	759.879900007599	955.367712725083	0	0	0	-0.560599835291537	0	-0.693193373592247	0	0.132631767412758	0.00021971359516712	0	0	0.000674883504158194	P2	P2	Cis_&_Trans	NA	0.13259353830071	83.9433712994113	144.040410181083	144.761781715089	155.062575719809	147.02474316941	144.417576152103	117.402771374615	152.563514633693	149.844539376158	132.487964151636	150.426072223899	144.309644169193	131.858063505704	130.731508730485	112.96483263554	131.746205743318	45.5735017838589	105.551636872031	114.583956240443	134.382659058833	130.531262237306	152.009938304932	48.1115657439016	87.9990437899179	88.0542643086647	0	0	0	-0.0102142532596863	0.83032315133693	9.62536320054683e-05	0.999034278924906	-0.010320827590031	0.886557655755856	1	1	0.948270167146854	Ambig	P2	106.118107409246	Conserved/Ambiguous	NA	-0.0103105068916918	0.924914451392334	CG10077	-6.50395266325666
598.90862575147	636.004831966688	642.545962220989	578.743489135747	670.133777237552	648.781099029613	672.827818076302	573.410315867511	664.764700994377	623.059046242053	558.898577406923	587.322829638511	440.444153156552	579.594675565758	546.649689781925	566.928600842777	571.915898049423	452.818554641711	591.289982599825	592.052987011188	564.314823958805	601.065927006333	695.582370006956	433.179149248019	0	0	0	0.0254289590354509	0.274041775147327	-0.0962297031532809	8.95753085710105e-05	0.121679692256199	0.000321355838472363	1	0.00159008935033424	0.000945841363384328	Ambig	Ambig	Compensatory	Opposing	0.121658662188732	44.1646817636325	161.155477930736	166.050279026132	179.336390143237	158.885781847084	156.411988936547	157.991833597065	238.116734491145	223.162213502548	247.896448578383	233.671568503144	233.456557461424	225.754208867207	172.301834971539	261.231175469687	178.385043435396	124.499678057581	217.739753906675	194.99700818876	222.492044007785	284.097453104724	215.285011146147	185.533681690563	283.052042426626	231.065830471229	0	0	0	-0.358260628239736	0	-0.212662339404341	6.88653987168664e-08	-0.145573238946453	0.0112130457042179	0	2.66601702937584e-06	0.0545620823791574	P2	P2	1.68464538311395	Cis	NA	-0.145598288835395	59.3596735564352	CG10080	0.426590042062104
532.215014866006	560.853276329487	649.274192191889	638.742814143341	647.558348571748	533.225667228201	542.734221831941	616.596030033265	634.622183914975	619.802640077025	617.22765095034	653.77176291878	604.820439980528	591.02330297128	555.64803858492	628.980487502186	644.66845045147	507.413699527591	570.978494647923	588.590688841532	539.284730960632	598.308743854928	576.729360005767	498.452719682652	0	0	0	-0.0339056121405792	0.148544637316598	0.0463915558221977	0.054462719090568	-0.0803157697215131	0.0169073828719588	1	0.66630180898066	0.0329460069402201	Ambig	P1	Ambiguous	NA	-0.0802971679627769	36.6185359171641	93.6536507261033	95.2843776197698	107.601834085942	108.834805448987	105.526601366176	89.3250329913426	112.152726180845	100.966089958564	101.378911795589	115.375336948427	112.295559285242	104.716208987145	101.202242504082	134.145738754704	92.9372459119527	82.9997853717206	101.127316763622	95.8271011670478	91.5957275188746	115.174643150564	118.313153951622	81.5684591635113	94.9281023560531	95.204842616793	0	0	0	-0.0747982820352299	0.185925936674331	0.0189648317842867	0.744374980046536	-0.0938359578707622	0.244481450603348	1	1	0.454703759407754	Ambig	Ambig	3.94405196344552	Conserved/Ambiguous	NA	-0.0937631138195166	16.8235406781394	CG10082	-1.1220927436504
152.061432818859	133.602765577247	158.11340431616	122.498621890504	133.076211082634	147.576816517466	221.565656103676	247.118253281814	208.55363168451	197.555307345041	161.200348701807	175.768146096197	80.080755119373	111.020951939356	161.970278453904	101.539450897214	113.170637069851	83.4984568842872	185.060223561777	249.285468215237	182.037039986711	193.002820598364	101.317320001013	136.481101817869	0	0	0	-0.358149622471894	0	-0.474847327343462	0	0.116656129112556	0.0823380295122208	0	0	0.131438689313086	P2	Ambig	Ambiguous	NA	0.116697704871568	80.2723886574458	29.1640754454094	28.188906784277	37.678756716963	29.19640289889	28.835052956544	32.8785952052825	454.749252336473	497.548054551312	509.822469787925	415.032569966379	472.330883133979	444.906345013684	39.5634829052784	28.241208158885	52.4261387195631	52.4477171367315	44.2432010840848	34.9137500376066	534.36123389904	383.915477168547	441.053466313325	643.699569263235	489.19153476915	478.271537695091	0	0	0	-2.70993628769518	0	-2.46769216244824	0	-0.242136415958947	0.0150474436220711	0	0	0.0683732256372279	P2	P2	1.09816626600889	Cis	NA	-0.24224412524694	91.0608922303125	CG10091	0.181927766825508
240.096999187672	150.303111274403	188.390439185211	207.497665651261	266.152422165269	206.050649477216	178.878694835996	167.944443977932	180.855102476411	147.623746147943	118.779204306595	152.903997010513	101.154638045524	192.654004835942	287.947161695829	282.054030270039	383.971804344136	154.150997324838	144.437247657973	221.587082857989	195.689817985715	242.632117323657	346.816980003468	278.896164584341	0	0	0	0.284322656159622	5.73955689778816e-11	-0.019870455474435	0.595168187524974	0.304268660454201	9.0814000143429e-08	1.67655476103736e-09	1	4.91992330447368e-07	Ambig	Ambig	Trans	NA	0.304193111634057	6.13165362948148	38.3377517592236	22.9034867622251	27.8967718000591	29.7177672363702	36.8313281461738	27.059374814967	84.6580441638765	86.4012994755441	98.0850121343604	59.4800356189821	86.0275922009749	44.0138181382045	63.0722191243569	70.6030203972126	69.4476123298108	75.8709694502232	46.1393382734028	38.256555892271	100.153113826866	76.7830954337093	85.3651870283854	118.343391599942	88.6919496465314	69.0541562327812	0	0	0	-0.920159781436291	0	-0.393023693954312	3.02834246568295e-09	-0.527304050047255	1.36922687099528e-06	0	1.34575530188165e-07	2.46107161941624e-05	P2	P2	2.34123233685564	Cis_+_Trans,opposing	Opposing	-0.527136087481979	42.7125486120286	CG10112	2.80031187649641
354.810009910671	359.057432488853	380.144993355873	332.496259417082	361.206858652865	375.90321188411	374.019089202536	335.888887955864	429.327202725535	371.230302813209	465.572059737456	352.250796851321	339.289515111028	298.776973601503	222.709132874118	282.054030270039	305.156539241918	311.51347376061	428.798078984606	347.960966050435	386.828709971761	336.376344471434	348.765390003488	382.740481184893	0	0	0	-0.0733156325869675	0.0139580532451415	-0.237594445612579	0	0.164266808651263	0.000171483445920385	0.17997109564457	0	0.000537908836725874	Ambig	P2	Ambiguous	NA	0.164278813025612	59.1217356481256	63.2572904027189	58.433254688241	62.8583104845488	53.7005267604584	63.2432674088906	62.8475802154072	75.1947582603616	71.342787281235	78.8095993019861	78.9969223064605	64.3565193564545	75.9238362884027	64.2189867447998	98.8442285560976	62.6390228857117	34.6256773329878	52.7758184360155	48.4706848926346	81.4536400427362	30.7132381734837	71.5120645720246	54.4711405261414	85.2274203634638	80.2907792884112	0	0	0	-0.199047806528909	0.0046707573820135	-0.110035432436311	0.12769558309325	-0.0889775243754861	0.377669126734108	0.0916964005137102	1	0.594422423075334	P2	Ambig	1.80894282979366	Conserved/Ambiguous	NA	-0.089012374092598	55.280906810862	CG10117	-0.0969073421380222
