1	0.000000
39	0.000000
39	1.000000
46	1.000000
46	2.000000
149	2.000000
149	3.000000
157	3.000000
157	4.000000
181	4.000000
181	5.000000
190	5.000000
190	6.000000
236	6.000000
236	7.000000
276	7.000000
276	8.000000
295	8.000000
295	9.000000
312	9.000000
312	10.000000
317	10.000000
317	11.000000
350	11.000000
350	12.000000
433	12.000000
433	13.000000
450	13.000000
450	14.000000
464	14.000000
464	15.000000
477	15.000000
477	16.000000
492	16.000000
492	17.000000
519	17.000000
519	18.000000
577	18.000000
577	19.000000
597	19.000000
597	20.000000
618	20.000000
618	21.000000
623	21.000000
623	22.000000
635	22.000000
635	23.000000
639	23.000000
639	24.000000
737	24.000000
737	25.000000
741	25.000000
741	26.000000
807	26.000000
807	27.000000
809	27.000000
809	28.000000
813	28.000000
813	29.000000
822	29.000000
822	30.000000
826	30.000000
826	31.000000
829	31.000000
829	32.000000
833	32.000000
833	33.000000
978	33.000000
978	34.000000
983	34.000000
983	35.000000
1124	35.000000
1124	36.000000
1127	36.000000
1127	37.000000
1132	37.000000
1132	38.000000
1172	38.000000
1172	39.000000
1191	39.000000
1191	40.000000
1210	40.000000
1210	41.000000
1316	41.000000
1316	42.000000
1381	42.000000
1381	43.000000
1508	43.000000
1508	44.000000
1716	44.000000
1716	45.000000
1763	45.000000
1763	46.000000
1857	46.000000
1857	47.000000
1905	47.000000
1905	48.000000
1924	48.000000
1924	49.000000
1935	49.000000
1935	50.000000
1942	50.000000
1942	51.000000
1991	51.000000
1991	52.000000
1999	52.000000
1999	53.000000
2016	53.000000
2016	54.000000
2026	54.000000
2026	55.000000
2078	55.000000
2078	56.000000
2100	56.000000
2100	57.000000
2261	57.000000
2261	58.000000
2302	58.000000
2302	59.000000
2321	59.000000
2321	60.000000
2353	60.000000
2353	61.000000
2431	61.000000
2431	62.000000
2462	62.000000
2462	63.000000
2473	63.000000
2473	64.000000
2562	64.000000
2562	65.000000
2578	65.000000
2578	66.000000
2581	66.000000
2581	67.000000
2677	67.000000
2677	68.000000
2870	68.000000
2870	69.000000
2942	69.000000
2942	70.000000
3049	70.000000
3049	71.000000
3077	71.000000
3077	72.000000
3096	72.000000
3096	73.000000
3156	73.000000
3156	74.000000
3172	74.000000
3172	75.000000
3218	75.000000
3218	76.000000
3253	76.000000
3253	77.000000
3306	77.000000
3306	78.000000
3356	78.000000
3356	79.000000
3504	79.000000
3504	80.000000
3529	80.000000
3529	81.000000
3652	81.000000
3652	82.000000
3857	82.000000
3857	83.000000
3912	83.000000
3912	84.000000
3951	84.000000
3951	85.000000
4022	85.000000
4022	86.000000
4233	86.000000
4233	87.000000
4690	87.000000
4690	88.000000
4697	88.000000
4697	89.000000
4708	89.000000
4708	90.000000
4761	90.000000
4761	91.000000
4797	91.000000
4797	92.000000
4974	92.000000
4974	93.000000
5001	93.000000
