1	0.000000
28	0.000000
28	1.000000
32	1.000000
32	2.000000
46	2.000000
46	3.000000
60	3.000000
60	4.000000
157	4.000000
157	5.000000
198	5.000000
198	6.000000
235	6.000000
235	7.000000
250	7.000000
250	8.000000
259	8.000000
259	9.000000
263	9.000000
263	10.000000
296	10.000000
296	11.000000
304	11.000000
304	12.000000
322	12.000000
322	13.000000
360	13.000000
360	14.000000
405	14.000000
405	15.000000
414	15.000000
414	16.000000
423	16.000000
423	17.000000
448	17.000000
448	18.000000
471	18.000000
471	19.000000
500	19.000000
500	20.000000
515	20.000000
515	21.000000
555	21.000000
555	22.000000
577	22.000000
577	23.000000
587	23.000000
587	24.000000
605	24.000000
605	25.000000
609	25.000000
609	26.000000
632	26.000000
632	27.000000
637	27.000000
637	28.000000
683	28.000000
683	29.000000
734	29.000000
734	30.000000
762	30.000000
762	31.000000
805	31.000000
805	32.000000
938	32.000000
938	33.000000
943	33.000000
943	34.000000
1022	34.000000
1022	35.000000
1121	35.000000
1121	36.000000
1137	36.000000
1137	37.000000
1180	37.000000
1180	38.000000
1220	38.000000
1220	39.000000
1335	39.000000
1335	40.000000
1394	40.000000
1394	41.000000
1463	41.000000
1463	42.000000
1519	42.000000
1519	43.000000
1653	43.000000
1653	44.000000
1677	44.000000
1677	45.000000
1706	45.000000
1706	46.000000
1771	46.000000
1771	47.000000
1803	47.000000
1803	48.000000
1868	48.000000
1868	49.000000
1917	49.000000
1917	50.000000
1940	50.000000
1940	51.000000
1960	51.000000
1960	52.000000
1961	52.000000
1961	53.000000
1993	53.000000
1993	54.000000
2019	54.000000
2019	55.000000
2146	55.000000
2146	56.000000
2159	56.000000
2159	57.000000
2266	57.000000
2266	58.000000
2281	58.000000
2281	59.000000
2332	59.000000
2332	60.000000
2337	60.000000
2337	61.000000
2342	61.000000
2342	62.000000
2412	62.000000
2412	63.000000
2476	63.000000
2476	64.000000
2508	64.000000
2508	65.000000
2587	65.000000
2587	66.000000
2653	66.000000
2653	67.000000
2771	67.000000
2771	68.000000
2773	68.000000
2773	69.000000
2836	69.000000
2836	70.000000
2860	70.000000
2860	71.000000
2880	71.000000
2880	72.000000
2901	72.000000
2901	73.000000
2938	73.000000
2938	74.000000
2939	74.000000
2939	75.000000
2975	75.000000
2975	76.000000
3029	76.000000
3029	77.000000
3161	77.000000
3161	78.000000
3260	78.000000
3260	79.000000
3374	79.000000
3374	80.000000
3385	80.000000
3385	81.000000
3395	81.000000
3395	82.000000
3422	82.000000
3422	83.000000
3514	83.000000
3514	84.000000
3614	84.000000
3614	85.000000
3615	85.000000
3615	86.000000
3629	86.000000
3629	87.000000
3638	87.000000
3638	88.000000
3734	88.000000
3734	89.000000
3799	89.000000
3799	90.000000
3885	90.000000
3885	91.000000
3972	91.000000
3972	92.000000
4016	92.000000
4016	93.000000
4058	93.000000
4058	94.000000
4096	94.000000
4096	95.000000
4202	95.000000
4202	96.000000
4211	96.000000
4211	97.000000
4263	97.000000
4263	98.000000
4383	98.000000
4383	99.000000
4469	99.000000
4469	100.000000
4840	100.000000
4840	101.000000
4888	101.000000
4888	102.000000
5001	102.000000
