P1_1.x	P1_2.x	P1_3.x	P1_4.x	P1_5.x	P1_6.x	P2_1.x	P2_2.x	P2_3.x	P2_4.x	P2_5.x	P2_6.x	HYB_1_P1.x	HYB_2_P1.x	HYB_3_P1.x	HYB_4_P1.x	HYB_5_P1.x	HYB_6_P1.x	HYB_1_P2.x	HYB_2_P2.x	HYB_3_P2.x	HYB_4_P2.x	HYB_5_P2.x	HYB_6_P2.x	chrom.x	pos_start.x	pos_end.x	P_est.mean.x	P_p_value.x	H_est.mean.x	H_p_value.x	H_P_est.x	H_P_p_value.x	P_qvalue.x	H_qvalue.x	P_H_qvalue.x	Direction_parent.x	Direction_hybrid.x	Regulatory_class.x	trans_reg_diff.x	perc_cis.x	P1_1.y	P1_2.y	P1_3.y	P1_4.y	P1_5.y	P1_6.y	P2_1.y	P2_2.y	P2_3.y	P2_4.y	P2_5.y	P2_6.y	HYB_1_P1.y	HYB_2_P1.y	HYB_3_P1.y	HYB_4_P1.y	HYB_5_P1.y	HYB_6_P1.y	HYB_1_P2.y	HYB_2_P2.y	HYB_3_P2.y	HYB_4_P2.y	HYB_5_P2.y	HYB_6_P2.y	chrom.y	pos_start.y	pos_end.y	P_est.mean.y	P_p_value.y	H_est.mean.y	H_p_value.y	H_P_est.y	H_P_p_value.y	P_qvalue.y	H_qvalue.y	P_H_qvalue.y	Direction_parent.y	Direction_hybrid.y	Regulatory_class.y	trans_reg_diff.y	perc_cis.y
488.197231681599	420.292033378424	417.150258195825	334.996231292398	242.38881304337	384.256616592646	563.061346245123	501.434125591254	495.314875250712	492.802799640927	589.653907093452	545.881559420708	716.512019489127	515.920894306421	476.912486558716	321.541594507844	286.968401141407	109.19028977176	555.180670685332	585.128390671876	723.597233947177	738.925084576593	857.300400008573	1002.83940031391	0	0	0	-0.332060285312666	0	-0.609147624532689	0	0.277078772118445	7.03905382071886e-11	0	0	4.75641024070134e-10	P2	Ambig	Ambiguous	0.277087339220023	68.7343254833106	611.870587507555	611.304016810062	579.110876716946	579.644147209139	556.849337245742	628.774164952214	499.224851761655	493.341769717824	535.050980826143	490.800438719868	517.798868066566	526.654888614574	565.993867225511	619.368824457326	558.809356118175	564.146585896064	632.175221056775	542.162124513895	540.152237867734	618.556701030928	543.732603942463	621.476128942534	570.516433142374	595.020399345857	0	0	0	0.152499515008316	6.71781957256802e-11	-0.00194324331766213	0.933064736917364	0.154458682350045	7.06193866438829e-06	1.28821857916819e-09	1	3.53096933219414e-05	P1	Ambig	Trans	0.154442758325978	1.24259415627892
661.600619983807	642.963309340503	652.638307177339	657.492603208214	651.122889940033	590.307266069862	733.809191315846	676.576188596812	756.006914856351	651.28123300563	706.312054180286	753.08791050972	581.639168761762	528.982182769875	616.386893005134	643.083189015688	569.894993816033	687.256529739902	645.453950471565	779.017088172616	650.782417952493	595.551560703523	541.657980005417	563.726290117285	0	0	0	-0.103582800678213	3.05819380019834e-06	-0.0402166736578987	0.0833643171636631	-0.06335512410772	0.0485618700289061	6.01413966783104e-05	0.973378607309599	0.0825551790491404	Ambig	Ambig	Trans	-0.0633661270203143	38.8256287671102	346.180131421753	324.805136869054	315.046216265245	314.885858289008	322.96604123019	288.69481310345	318.294284336743	310.549799264606	298.048532943422	294.337381008131	326.625147317192	309.523091819547	376.546404060125	445.171342578703	331.300737665419	353.608707385574	309.628054454919	343.736799830437	333.873627343442	309.278350515464	337.074086576877	330.295005591837	308.875374111983	335.138878248485	0	0	0	0.0292605888048564	0.370885260207194	0.0999120986684673	0.00138223845269538	-0.0706370762906908	0.116907246983531	1	0.0172666075961413	0.183737803056335	Ambig	Ambig	Compensatory	-0.0706515098636109	58.5776177745892
250.767976929346	165.611761496796	198.482784141562	144.998368768351	196.049775255667	199.08947888677	249.007274061471	280.707142077401	263.950690100709	288.734679965829	285.282196057803	285.087358912124	273.96047803996	267.756413500801	328.439731309305	304.618352691642	276.863879974456	362.897139535556	284.360831326634	294.295344420766	295.810189978406	253.660849929278	259.138530002591	281.863145058642	0	0	0	-0.358307686491475	0	0.0834888172678686	0.0139130853835488	-0.441889141327449	0	0	0.189004974362181	0	Ambig	Ambig	Ambiguous	-0.441796503759344	15.8939939735235	467.287281811495	398.025950892975	399.190531685656	413.375941767297	400.707994157355	400.289479309878	362.031985243993	340.851335585256	394.024730846342	315.769714576684	358.78109573817	365.398994380796	414.12276039045	483.881894107286	438.336360603477	420.736726620803	462.504214860338	420.902203874004	350.035662807201	206.185567010309	304.971792617175	362.165576306838	347.311140305828	363.021999782891	0	0	0	0.148436196016168	4.81073309482113e-07	0.311503945845783	6.06657552560443e-11	-0.163051737415079	0.000103908993849267	7.59571099411824e-06	1.43498481132871e-09	0.00040990073872357	P1	P1	Cis_&_Trans	-0.163067749829615	65.6389642880953
522.877909342041	542.761235157568	605.540697381036	559.993700070874	586.961145310905	465.006195441825	498.014548122943	501.434125591254	405.701986636274	464.58061287735	487.843160544942	571.603727142103	672.25686534421	724.90150972168	762.610061053797	716.417236885898	670.940205485542	635.872863964956	383.66143909149	450.098762055289	441.439821967775	507.321699858557	498.792960004988	403.509344505004	0	0	0	0.114053708262392	7.23630863294077e-06	0.443385257378915	5.89290798692949e-11	-0.329326938151208	0	0.000137403324037427	1.73510012507653e-09	0	Ambig	P1	Ambiguous	-0.329331549116523	57.3800457880338	1005.93462300648	949.476441252966	1068.13783927792	1021.79048970576	1028.39619337267	836.077437676634	1206.37463322692	1152.44113271401	1306.61473505591	1132.34162353856	1220.16407022066	1150.35739746711	1142.55608466892	1238.73764891465	1147.73696111502	818.419386029506	1025.77750446678	968.075068910209	1250.43116482767	927.835051546392	1203.83602348885	940.906167245166	1267.91720287648	1105.03788449945	0	0	0	-0.193039966672746	0	-0.0544089731975809	0.00191190855221679	-0.138623187500285	2.10512456355616e-08	0	0.0234745985624807	1.42889739928533e-07	P2	Ambig	Ambiguous	-0.138630993475165	28.1853411681419
256.103465800183	178.137020769663	205.211014112462	174.998031272148	247.14153486775	217.18852242193	311.005003521674	321.493649900613	325.865049507048	306.102179512646	254.526866371274	308.666012656736	240.242265358119	310.205601007025	269.950464089839	208.719982399829	216.23675297275	282.610161762203	225.683199465582	311.606835269047	368.62500597309	226.089018415226	264.98376000265	302.632008378753	0	0	0	-0.357085038233693	0	-0.106424014947284	0.00250338390965421	-0.25065492273459	7.35793779238492e-07	0	0.0376831147454041	3.54475244134765e-06	P2	Ambig	Ambiguous	-0.250661023286409	29.8035491696057	351.397054823157	323.408554585219	336.082295120347	338.008082188033	360.933041496945	301.442885692936	366.644945886555	389.497585786516	401.533072859155	351.66887330401	375.07931617072	413.432665003623	371.457939140394	367.750239521538	317.863365088779	347.506160182371	297.139579379547	279.348784118759	395.544552139364	432.989690721649	378.205150712746	402.728120853204	326.472471887479	338.116687344393	0	0	0	-0.133175325530202	1.24611659337859e-05	-0.137896610090647	6.9466749910152e-06	0.00470657642648831	0.915866225206826	0.00017698561128226	0.000107677543607696	0.939052711920923	P2	P2	Cis	0.00472128456044499	96.6895566843169
632.255431194203	526.060889460412	615.633042337387	697.492153213276	660.628333588792	665.487908446684	626.075431925985	575.809522210053	575.151812379939	651.28123300563	551.474877137761	581.60679236709	484.699307301468	512.655572190558	580.393497793155	485.132932064466	472.891590613304	578.066239968142	582.262654621202	495.108638260818	628.027787954154	529.379165069798	477.360450004774	563.726290117285	0	0	0	0.0641803229894846	0.00599533311011238	-0.0507033902674972	0.0425429965650133	0.114906668854981	0.000796747670763134	0.0811837105659086	0.530459365478035	0.00215231014622589	Ambig	Ambig	Trans	0.114883713256982	30.6203739230221	537.343110344637	544.068555431149	569.211545491015	583.703774305914	571.806034320525	533.653931015276	550.138269224001	554.927594888442	526.400065028771	561.169933936618	557.663434259696	539.888655010659	621.575560964115	406.46079105012	562.05285984357	544.482822685745	508.582381517746	511.596607327807	637.549767373019	536.082474226804	614.457970322432	566.064795767588	521.42979197915	506.768966139874	0	0	0	0.0149476734581871	0.545126061262316	-0.0696466356093269	0.00485851449055308	0.0846122599156666	0.0154278246746297	1	0.0568126780428709	0.0340196133932397	Ambig	Ambig	Compensatory	0.084594309067514	45.1544405120492
750.970058570329	794.65811608967	588.720122453785	622.492996953784	586.961145310905	772.68993553956	345.561115024083	298.701189646465	367.412843319196	388.597802360026	259.829509420676	281.514835617486	611.142604858373	591.02330297128	521.90423057369	487.953472367167	590.104036149935	533.105532415064	417.513919011327	451.829911140117	389.104172971595	295.018597200356	607.903920006079	456.914993042431	0	0	0	0.751435945607451	4.95683991533719e-11	0.242018583468243	6.41324353221051e-11	0.509419217380879	6.50699733239272e-11	1.67655476103736e-09	1.73510012507653e-09	4.75641024070134e-10	P1	Ambig	Ambiguous	0.509417362139208	32.207480209454	130.609403728013	138.660669609332	108.645160204589	108.550898457253	99.6017409595395	131.403209768554	98.9223782238188	139.22327498677	187.871775146702	101.267776111414	97.7893225953022	129.886966480095	155.002469862588	270.97386070008	156.614894169107	200.70599690533	162.350175979839	209.44895383254	129.721600432802	206.185567010309	131.920364240653	168.769158558987	140.313700683555	173.525057316057	0	0	0	-0.0508717366273627	0.3278823812392	0.194959050180467	8.08464512977758e-06	-0.245933747541276	0.000297530108160249	1	0.000124284486154283	0.00106636897172479	Ambig	P1	Compensatory	-0.24583078680783	44.2294794073583
369.482604305473	377.149473660771	363.324418428622	336.246217230056	221.001564833661	360.588636585128	250.02363028213	305.898808674091	307.94247178416	212.751869448506	421.029858122483	388.69053445663	699.652913148206	625.309185187846	407.175283335508	423.081045405058	321.32377310904	301.879036427808	259.53567938542	373.928202322856	577.967601957808	479.749868344504	592.316640005923	628.999860551918	0	0	0	0.072291640214181	0.0240242279150499	-0.0471221190850975	0.0752336884971641	0.119443792691137	0.00408901449127578	0.299111485061611	0.889756924071288	0.00928265434973612	Ambig	Ambig	Trans	0.119413759299278	28.295475751079	513.494317652504	559.829984063001	536.791235726092	560.052033829049	516.910025276818	505.215922931037	498.028899002473	463.040233397174	514.974327183185	486.871177565633	491.369321419187	512.195773478111	542.117224140617	677.434651750201	525.447603514105	627.884301129514	523.224041950941	562.205086603134	470.400295339932	432.989690721649	489.058384542344	576.929763056793	490.40333011183	496.211279345294	0	0	0	0.0733397299708616	0.00407641376012604	0.156915883077468	6.69687110186496e-11	-0.0835622499052495	0.0193314404253018	0.0461631778495265	1.43498481132871e-09	0.0411343259487595	Ambig	P1	Ambiguous	-0.0835761531066064	65.2478500191846
85.3678219333944	89.0685103848316	100.923449563506	83.7490578230995	103.371699680261	83.5340470853579	330.315771714197	344.286110154761	379.632782675711	302.845773347618	265.132152470077	327.957638447782	181.235393164897	194.286665893874	200.213260866631	191.796740583626	185.923189471897	112.401768882694	625.142462519663	702.846528440183	596.17130595648	760.982549787835	568.935720005689	507.353661105556	0	0	0	-1.27297828482449	0	-1.26098253610572	0	-0.0119250899638945	0.840677412674914	0	0	0.884955084232169	P2	P2	Cis	-0.0119957487187698	99.0576627377093	266.063093471617	243.603852651791	271.48915887115	260.875167349302	261.49565984592	228.680809836021	291.29992205805	284.01548097301	295.110486068843	267.189758487963	276.629254909233	254.872537998677	255.988927500335	232.263309171497	237.239129628943	210.876908910668	223.070003070442	199.427472787921	286.238154397626	268.041237113402	291.428637352925	222.007498276092	237.560819969187	226.313491288961	0	0	0	-0.0855488879365186	0.0154552230675751	-0.119611685581855	0.00130443653597379	0.0340377714648632	0.509794885459809	0.164632594372778	0.0164266648748814	0.603116636644273	P2	P2	Cis	0.0340627976453364	77.8344478992142
284.114782372078	347.923868690749	321.272981110494	351.246048481955	329.125986338301	325.782783632896	384.182651409127	350.284126011116	382.891433170781	460.238737990645	495.266860814104	350.821787533466	290.819584380881	240.001175515962	350.935603316791	293.33619148084	323.34467734243	423.915242643304	575.492158637235	588.590688841532	598.446768956313	518.350432464177	469.566810004696	534.05648537427	0	0	0	-0.21257156577399	0	-0.535636576364253	0	0.323058381769618	6.87973606690225e-11	0	0	4.75641024070134e-10	P2	P2	Cis_&_Trans	0.323065010590263	62.3774992968104	167.873142309472	190.932749375728	178.930411908697	195.391617223056	167.975213301402	190.632716261245	203.141118666875	214.731427656065	163.061601539145	212.358705108415	215.180558954077	213.945890070043	169.4850238649	193.552757642915	172.369055121029	157.649136082734	141.248959473176	143.307178938054	199.048226237874	226.80412371134	235.751221266566	180.358457000805	182.91720056107	210.070896220375	0	0	0	-0.113013720758203	0.00652518612888286	-0.233618016734757	3.79979707698652e-08	0.120581538708033	0.0437221411123059	0.0724004989375133	7.02541489873833e-07	0.0816012311082207	Ambig	P2	Ambiguous	0.120604295976554	65.9523718160449
510.873059382657	491.268502591337	593.766294931961	577.493503198089	534.681205242727	497.027580157879	734.825547536505	866.113489657621	653.359424261631	721.836699914574	736.006855256934	865.265141961358	646.968205832829	582.859997681621	578.143910592406	544.364278421174	693.170152052835	1056.57662749733	835.027838022654	754.781000985024	764.555567944187	650.695223731627	775.467180007755	1094.81579501725	0	0	0	-0.356347919243833	0	-0.172712503504733	0	-0.183622459317245	2.43590214665801e-09	0	0	1.5429118950352e-08	P2	P2	Cis_&_Trans	-0.1836354157391	48.4673809436652	1084.74743010627	1095.31953403631	1065.16803991014	1075.27166406762	1144.92694310916	1093.19625559689	949.244790002655	935.907992087532	1034.84539915734	1083.22585911063	940.891860646691	938.862204877819	1097.54274114822	841.954495746678	1145.8835304148	1306.28413188554	1306.12223805531	1304.79683200941	847.656228401885	628.865979381443	916.921771224005	1160.0163409108	1069.25523062154	1108.28640351316	0	0	0	0.108706102438679	6.93394455929852e-11	0.20039433646032	6.74202224491149e-11	-0.0916779765577103	0.000292172282609693	1.28821857916819e-09	1.43498481132871e-09	0.00105026427032774	Ambig	P1	Ambiguous	-0.091688234021641	68.6087965227272
186.7421104793	210.146016689212	196.800726648837	118.748664077529	180.603429326432	271.485653027413	277.465248239925	271.110316707233	291.649219308808	252.91421215052	296.948010766486	233.643023469335	223.383159017198	208.980615415259	191.214912063636	141.027015135019	196.027710638848	234.437975098191	250.508351406796	171.383759397976	166.108798987874	242.632117323657	227.96397000228	213.622594149708	0	0	0	-0.332373276005376	0	-0.0625161882354982	0.120026259862928	-0.269859665248668	1.19220794125852e-06	0	1	5.58882898612156e-06	Ambig	Ambig	Trans	-0.269857087769878	18.8090297110671	427.415081529334	442.317560466028	410.327279314828	392.724795231527	392.325669423137	454.615880960459	490.34063126487	475.816016278313	476.942942640021	503.659838861	466.481498326239	437.939639811188	448.567753693247	387.105515285829	386.440300997146	413.617088217066	496.955180585503	440.694628937127	464.445861221705	443.298969072165	457.457688925762	394.760478174454	527.912933264859	448.295623892966	0	0	0	-0.123554377613425	6.03793093523208e-06	-0.0613151511183557	0.0254145375067567	-0.0622239350247662	0.107881932659771	8.8727667813116e-05	0.271030900717908	0.172924206044356	Ambig	Ambig	Ambiguous	-0.0622392264950693	49.6260450683484
